Year,Start-Day,Start-Month,End-Day,End-Month,Parish Name,Total Parish Burials,Parish Plague Burials
1665,27,December,3,January,St Mary Staining,0,0
1666,2,January,9,January,St Mary Staining,0,0
1666,9,January,16,January,St Mary Staining,0,0
1666,16,January,23,January,St Mary Staining,0,0
1666,23,January,30,January,St Mary Staining,0,0
1666,30,January,6,February,St Mary Staining,0,0
1666,6,February,13,February,St Mary Staining,0,0
1666,13,February,20,February,St Mary Staining,0,0
1666,20,February,27,February,St Mary Staining,1,0
1666,27,February,16,March,St Mary Staining,0,0
1666,6,March,13,March,St Mary Staining,0,0
1666,13,March,20,March,St Mary Staining,0,0
1666,20,March,27,March,St Mary Staining,0,0
1666,27,March,3,April,St Mary Staining,0,0
1666,3,April,10,April,St Mary Staining,0,0
1666,10,April,17,April,St Mary Staining,0,0
1666,17,April,24,April,St Mary Staining,0,0
1666,24,April,1,May,St Mary Staining,0,0
1666,1,May,8,May,St Mary Staining,0,0
1666,8,May,15,May,St Mary Staining,0,0
1666,15,May,22,May,St Mary Staining,0,0
1666,22,May,29,May,St Mary Staining,0,0
1666,29,May,5,June,St Mary Staining,0,0
1666,5,June,12,June,St Mary Staining,0,0
1666,12,June,19,June,St Mary Staining,0,0
1666,19,June,26,June,St Mary Staining,0,0
1666,26,June,3,July,St Mary Staining,0,0
1666,3,July,10,July,St Mary Staining,0,0
1666,10,July,17,July,St Mary Staining,0,0
1666,17,July,24,July,St Mary Staining,0,0
1666,24,July,31,July,St Mary Staining,1,0
1666,31,July,7,August,St Mary Staining,0,0
1666,7,August,14,August,St Mary Staining,0,0
1666,14,August,21,August,St Mary Staining,1,0
1666,21,August,28,August,St Mary Staining,0,0
1666,28,August,18,September,St Mary Staining,0,0
1666,19,December,26,December,St Mary Staining,0,0
1666,26,December,2,January,St Mary Staining,0,0
1665,3,January,10,January,St Mary Whitechappel,13,0
1665,10,January,17,January,St Mary Whitechappel,20,0
1665,17,January,24,January,St Mary Whitechappel,7,0
1665,24,January,31,January,St Mary Whitechappel,11,0
1665,31,January,7,February,St Mary Whitechappel,13,0
1665,7,February,14,February,St Mary Whitechappel,11,0
1665,14,February,21,February,St Mary Whitechappel,9,0
1665,21,February,28,February,St Mary Whitechappel,16,0
1665,28,February,7,March,St Mary Whitechappel,17,0
1665,7,March,14,March,St Mary Whitechappel,15,0
1665,14,March,21,March,St Mary Whitechappel,11,0
1665,21,March,28,March,St Mary Whitechappel,8,0
1665,28,March,4,April,St Mary Whitechappel,12,0
1665,4,April,11,April,St Mary Whitechappel,15,0
1665,11,April,18,April,St Mary Whitechappel,9,0
1665,18,April,25,April,St Mary Whitechappel,9,0
1665,25,April,2,May,St Mary Whitechappel,11,0
1665,2,May,9,May,St Mary Whitechappel,2,0
1665,9,May,16,May,St Mary Whitechappel,12,0
1665,16,May,23,May,St Mary Whitechappel,14,0
1665,23,May,30,May,St Mary Whitechappel,19,0
1665,30,May,6,June,St Mary Whitechappel,15,1
1665,6,June,13,June,St Mary Whitechappel,23,3
1665,13,June,20,June,St Mary Whitechappel,14,0
1665,20,June,27,June,St Mary Whitechappel,26,0
1665,27,June,4,July,St Mary Whitechappel,18,6
1665,4,July,11,July,St Mary Whitechappel,16,3
1665,11,July,18,July,St Mary Whitechappel,42,21
1665,18,July,25,July,St Mary Whitechappel,84,48
1665,25,July,1,August,St Mary Whitechappel,104,79
1665,1,August,8,August,St Mary Whitechappel,177,158
1665,8,August,15,August,St Mary Whitechappel,285,240
1665,15,August,22,August,St Mary Whitechappel,319,270
1665,22,August,29,August,St Mary Whitechappel,496,462
1665,29,August,5,September,St Mary Whitechappel,586,540
1665,5,September,12,September,St Mary Whitechappel,428,400
1665,12,September,19,September,St Mary Whitechappel,532,502
1665,19,September,26,September,St Mary Whitechappel,346,320
1665,26,September,3,October,St Mary Whitechappel,328,301
1665,3,October,10,October,St Mary Whitechappel,227,203
1665,10,October,17,October,St Mary Whitechappel,124,103
1665,17,October,24,October,St Mary Whitechappel,60,46
1665,24,October,31,October,St Mary Whitechappel,37,21
1665,31,October,7,November,St Mary Whitechappel,57,40
1665,7,November,14,November,St Mary Whitechappel,46,29
1665,14,November,21,November,St Mary Whitechappel,35,30
1665,21,November,28,November,St Mary Whitechappel,11,4
1665,28,November,5,December,St Mary Whitechappel,17,11
1665,5,December,12,December,St Mary Whitechappel,18,7
1665,12,December,19,December,St Mary Whitechappel,16,7
1665,20,December,27,December,St Mary Whitechappel,8,0
1665,27,December,3,January,St Mary Whitechappel,17,0
1666,2,January,9,January,St Mary Whitechappel,13,3
1666,9,January,16,January,St Mary Whitechappel,8,4
1666,16,January,23,January,St Mary Whitechappel,7,0
1666,23,January,30,January,St Mary Whitechappel,5,0
1666,30,January,6,February,St Mary Whitechappel,5,0
1666,6,February,13,February,St Mary Whitechappel,13,4
1666,13,February,20,February,St Mary Whitechappel,10,2
1666,20,February,27,February,St Mary Whitechappel,2,0
1666,27,February,16,March,St Mary Whitechappel,10,0
1666,6,March,13,March,St Mary Whitechappel,10,5
1666,13,March,20,March,St Mary Whitechappel,4,0
1666,20,March,27,March,St Mary Whitechappel,10,1
1666,27,March,3,April,St Mary Whitechappel,9,1
1666,3,April,10,April,St Mary Whitechappel,7,2
1666,10,April,17,April,St Mary Whitechappel,3,0
1666,17,April,24,April,St Mary Whitechappel,12,4
1666,24,April,1,May,St Mary Whitechappel,5,0
1666,1,May,8,May,St Mary Whitechappel,8,3
1666,8,May,15,May,St Mary Whitechappel,4,0
1666,15,May,22,May,St Mary Whitechappel,6,2
1666,22,May,29,May,St Mary Whitechappel,9,1
1666,29,May,5,June,St Mary Whitechappel,6,1
1666,5,June,12,June,St Mary Whitechappel,10,0
1666,12,June,19,June,St Mary Whitechappel,6,1
1666,19,June,26,June,St Mary Whitechappel,7,2
1666,26,June,3,July,St Mary Whitechappel,8,1
1666,3,July,10,July,St Mary Whitechappel,12,4
1666,10,July,17,July,St Mary Whitechappel,12,3
1666,17,July,24,July,St Mary Whitechappel,11,2
1666,24,July,31,July,St Mary Whitechappel,9,1
1666,31,July,7,August,St Mary Whitechappel,16,1
1666,7,August,14,August,St Mary Whitechappel,14,0
1666,14,August,21,August,St Mary Whitechappel,12,3
1666,21,August,28,August,St Mary Whitechappel,12,1
1666,28,August,18,September,St Mary Whitechappel,34,4
1666,18,September,25,September,St Mary Whitechappel,22,2
1666,25,September,2,October,St Mary Whitechappel,4,0
1666,2,October,9,October,St Mary Whitechappel,16,3
1666,9,October,16,October,St Mary Whitechappel,11,2
1666,16,October,23,October,St Mary Whitechappel,6,0
1666,23,October,30,October,St Mary Whitechappel,10,1
1666,30,October,6,November,St Mary Whitechappel,12,0
1666,6,November,13,November,St Mary Whitechappel,19,0
1666,13,November,20,November,St Mary Whitechappel,12,0
1666,20,November,27,November,St Mary Whitechappel,16,1
1666,27,November,4,December,St Mary Whitechappel,16,0
1666,4,December,11,December,St Mary Whitechappel,15,0
1666,11,December,18,December,St Mary Whitechappel,16,0
1666,19,December,26,December,St Mary Whitechappel,8,4
1666,26,December,2,January,St Mary Whitechappel,13,3
1665,3,January,10,January,St Mary Woolchurch,0,0
1665,10,January,17,January,St Mary Woolchurch,0,0
1665,17,January,24,January,St Mary Woolchurch,2,0
1665,24,January,31,January,St Mary Woolchurch,0,0
1665,31,January,7,February,St Mary Woolchurch,0,0
1665,7,February,14,February,St Mary Woolchurch,2,0
1665,14,February,21,February,St Mary Woolchurch,0,0
1665,21,February,28,February,St Mary Woolchurch,0,0
1665,28,February,7,March,St Mary Woolchurch,1,0
1665,7,March,14,March,St Mary Woolchurch,0,0
1665,14,March,21,March,St Mary Woolchurch,1,0
1665,21,March,28,March,St Mary Woolchurch,0,0
1665,28,March,4,April,St Mary Woolchurch,0,0
1665,4,April,11,April,St Mary Woolchurch,0,0
1665,11,April,18,April,St Mary Woolchurch,0,0
1665,18,April,25,April,St Mary Woolchurch,0,0
1665,25,April,2,May,St Mary Woolchurch,2,0
1665,2,May,9,May,St Mary Woolchurch,1,1
1665,9,May,16,May,St Mary Woolchurch,0,0
1665,16,May,23,May,St Mary Woolchurch,0,0
1665,23,May,30,May,St Mary Woolchurch,1,0
1665,30,May,6,June,St Mary Woolchurch,0,0
1665,6,June,13,June,St Mary Woolchurch,0,0
1665,13,June,20,June,St Mary Woolchurch,0,0
1665,20,June,27,June,St Mary Woolchurch,0,0
1665,27,June,4,July,St Mary Woolchurch,0,0
1665,4,July,11,July,St Mary Woolchurch,0,0
1665,11,July,18,July,St Mary Woolchurch,0,0
1665,18,July,25,July,St Mary Woolchurch,0,0
1665,25,July,1,August,St Mary Woolchurch,1,0
1665,1,August,8,August,St Mary Woolchurch,2,0
1665,8,August,15,August,St Mary Woolchurch,2,0
1665,15,August,22,August,St Mary Woolchurch,1,0
1665,22,August,29,August,St Mary Woolchurch,1,0
1665,29,August,5,September,St Mary Woolchurch,1,0
1665,5,September,12,September,St Mary Woolchurch,3,1
1665,12,September,19,September,St Mary Woolchurch,2,2
1665,19,September,26,September,St Mary Woolchurch,6,6
1665,26,September,3,October,St Mary Woolchurch,7,4
1665,3,October,10,October,St Mary Woolchurch,6,5
1665,10,October,17,October,St Mary Woolchurch,6,5
1665,17,October,24,October,St Mary Woolchurch,6,4
1665,24,October,31,October,St Mary Woolchurch,3,1
1665,31,October,7,November,St Mary Woolchurch,1,1
1665,7,November,14,November,St Mary Woolchurch,3,2
1665,14,November,21,November,St Mary Woolchurch,0,0
1665,21,November,28,November,St Mary Woolchurch,0,0
1665,28,November,5,December,St Mary Woolchurch,0,0
1665,5,December,12,December,St Mary Woolchurch,3,1
1665,12,December,19,December,St Mary Woolchurch,0,0
1665,20,December,27,December,St Mary Woolchurch,1,0
1665,27,December,3,January,St Mary Woolchurch,0,0
1666,2,January,9,January,St Mary Woolchurch,1,0
1666,9,January,16,January,St Mary Woolchurch,0,0
1666,16,January,23,January,St Mary Woolchurch,1,0
1666,23,January,30,January,St Mary Woolchurch,0,0
1666,30,January,6,February,St Mary Woolchurch,0,0
1666,6,February,13,February,St Mary Woolchurch,1,0
1666,13,February,20,February,St Mary Woolchurch,0,0
1666,20,February,27,February,St Mary Woolchurch,0,0
1666,27,February,16,March,St Mary Woolchurch,1,0
1666,6,March,13,March,St Mary Woolchurch,0,0
1666,13,March,20,March,St Mary Woolchurch,0,0
1666,20,March,27,March,St Mary Woolchurch,0,0
1666,27,March,3,April,St Mary Woolchurch,0,0
1666,3,April,10,April,St Mary Woolchurch,1,0
1666,10,April,17,April,St Mary Woolchurch,0,0
1666,17,April,24,April,St Mary Woolchurch,0,0
1666,24,April,1,May,St Mary Woolchurch,0,0
1666,1,May,8,May,St Mary Woolchurch,2,0
1666,8,May,15,May,St Mary Woolchurch,1,0
1666,15,May,22,May,St Mary Woolchurch,2,0
1666,22,May,29,May,St Mary Woolchurch,0,0
1666,29,May,5,June,St Mary Woolchurch,0,0
1666,5,June,12,June,St Mary Woolchurch,0,0
1666,12,June,19,June,St Mary Woolchurch,0,0
1666,19,June,26,June,St Mary Woolchurch,0,0
1666,26,June,3,July,St Mary Woolchurch,0,0
1666,3,July,10,July,St Mary Woolchurch,0,0
1666,10,July,17,July,St Mary Woolchurch,0,0
1666,17,July,24,July,St Mary Woolchurch,0,0
1666,24,July,31,July,St Mary Woolchurch,0,0
1666,31,July,7,August,St Mary Woolchurch,0,0
1666,7,August,14,August,St Mary Woolchurch,0,0
1666,14,August,21,August,St Mary Woolchurch,1,0
1666,21,August,28,August,St Mary Woolchurch,0,0
1666,28,August,18,September,St Mary Woolchurch,0,0
1666,19,December,26,December,St Mary Woolchurch,1,0
1666,26,December,2,January,St Mary Woolchurch,1,0
1665,3,January,10,January,St Mary Woolnoth,0,0
1665,10,January,17,January,St Mary Woolnoth,0,0
1665,17,January,24,January,St Mary Woolnoth,1,0
1665,24,January,31,January,St Mary Woolnoth,0,0
1665,31,January,7,February,St Mary Woolnoth,0,0
1665,7,February,14,February,St Mary Woolnoth,0,0
1665,14,February,21,February,St Mary Woolnoth,1,0
1665,21,February,28,February,St Mary Woolnoth,0,0
1665,28,February,7,March,St Mary Woolnoth,1,0
1665,7,March,14,March,St Mary Woolnoth,0,0
1665,14,March,21,March,St Mary Woolnoth,1,0
1665,21,March,28,March,St Mary Woolnoth,0,0
1665,28,March,4,April,St Mary Woolnoth,1,0
1665,4,April,11,April,St Mary Woolnoth,0,0
1665,11,April,18,April,St Mary Woolnoth,0,0
1665,18,April,25,April,St Mary Woolnoth,0,0
1665,25,April,2,May,St Mary Woolnoth,0,0
1665,2,May,9,May,St Mary Woolnoth,1,0
1665,9,May,16,May,St Mary Woolnoth,0,0
1665,16,May,23,May,St Mary Woolnoth,0,0
1665,23,May,30,May,St Mary Woolnoth,0,0
1665,30,May,6,June,St Mary Woolnoth,2,0
1665,6,June,13,June,St Mary Woolnoth,2,0
1665,13,June,20,June,St Mary Woolnoth,2,0
1665,20,June,27,June,St Mary Woolnoth,0,0
1665,27,June,4,July,St Mary Woolnoth,1,0
1665,4,July,11,July,St Mary Woolnoth,0,0
1665,11,July,18,July,St Mary Woolnoth,0,0
1665,18,July,25,July,St Mary Woolnoth,1,0
1665,25,July,1,August,St Mary Woolnoth,1,0
1665,1,August,8,August,St Mary Woolnoth,0,0
1665,8,August,15,August,St Mary Woolnoth,1,1
1665,15,August,22,August,St Mary Woolnoth,1,1
1665,22,August,29,August,St Mary Woolnoth,2,1
1665,29,August,5,September,St Mary Woolnoth,3,2
1665,5,September,12,September,St Mary Woolnoth,3,2
1665,12,September,19,September,St Mary Woolnoth,9,6
1665,19,September,26,September,St Mary Woolnoth,11,6
1665,26,September,3,October,St Mary Woolnoth,7,5
1665,3,October,10,October,St Mary Woolnoth,8,5
1665,10,October,17,October,St Mary Woolnoth,4,3
1665,17,October,24,October,St Mary Woolnoth,1,0
1665,24,October,31,October,St Mary Woolnoth,5,4
1665,31,October,7,November,St Mary Woolnoth,0,0
1665,7,November,14,November,St Mary Woolnoth,1,0
1665,14,November,21,November,St Mary Woolnoth,3,2
1665,21,November,28,November,St Mary Woolnoth,1,0
1665,28,November,5,December,St Mary Woolnoth,0,0
1665,5,December,12,December,St Mary Woolnoth,0,0
1665,12,December,19,December,St Mary Woolnoth,0,0
1665,20,December,27,December,St Mary Woolnoth,0,0
1665,27,December,3,January,St Mary Woolnoth,0,0
1666,2,January,9,January,St Mary Woolnoth,0,0
1666,9,January,16,January,St Mary Woolnoth,1,0
1666,16,January,23,January,St Mary Woolnoth,0,0
1666,23,January,30,January,St Mary Woolnoth,1,1
1666,30,January,6,February,St Mary Woolnoth,1,0
1666,6,February,13,February,St Mary Woolnoth,0,0
1666,13,February,20,February,St Mary Woolnoth,0,0
1666,20,February,27,February,St Mary Woolnoth,0,0
1666,27,February,16,March,St Mary Woolnoth,0,0
1666,6,March,13,March,St Mary Woolnoth,3,0
1666,13,March,20,March,St Mary Woolnoth,0,0
1666,20,March,27,March,St Mary Woolnoth,1,0
1666,27,March,3,April,St Mary Woolnoth,0,0
1666,3,April,10,April,St Mary Woolnoth,0,0
1666,10,April,17,April,St Mary Woolnoth,1,0
1666,17,April,24,April,St Mary Woolnoth,0,0
1666,24,April,1,May,St Mary Woolnoth,1,0
1666,1,May,8,May,St Mary Woolnoth,1,0
1666,8,May,15,May,St Mary Woolnoth,0,0
1666,15,May,22,May,St Mary Woolnoth,0,0
1666,22,May,29,May,St Mary Woolnoth,0,0
1666,29,May,5,June,St Mary Woolnoth,0,0
1666,5,June,12,June,St Mary Woolnoth,0,0
1666,12,June,19,June,St Mary Woolnoth,0,0
1666,19,June,26,June,St Mary Woolnoth,0,0
1666,26,June,3,July,St Mary Woolnoth,0,0
1666,3,July,10,July,St Mary Woolnoth,1,0
1666,10,July,17,July,St Mary Woolnoth,0,0
1666,17,July,24,July,St Mary Woolnoth,0,0
1666,24,July,31,July,St Mary Woolnoth,2,0
1666,31,July,7,August,St Mary Woolnoth,0,0
1666,7,August,14,August,St Mary Woolnoth,0,0
1666,14,August,21,August,St Mary Woolnoth,0,0
1666,21,August,28,August,St Mary Woolnoth,0,0
1666,28,August,18,September,St Mary Woolnoth,0,0
1666,19,December,26,December,St Mary Woolnoth,0,0
1666,26,December,2,January,St Mary Woolnoth,1,0
1665,3,January,10,January,St Matthew Fridaystreet,1,0
1665,10,January,17,January,St Matthew Fridaystreet,0,0
1665,17,January,24,January,St Matthew Fridaystreet,1,0
1665,24,January,31,January,St Matthew Fridaystreet,0,0
1665,31,January,7,February,St Matthew Fridaystreet,0,0
1665,7,February,14,February,St Matthew Fridaystreet,0,0
1665,14,February,21,February,St Matthew Fridaystreet,0,0
1665,21,February,28,February,St Matthew Fridaystreet,0,0
1665,28,February,7,March,St Matthew Fridaystreet,0,0
1665,7,March,14,March,St Matthew Fridaystreet,0,0
1665,14,March,21,March,St Matthew Fridaystreet,0,0
1665,21,March,28,March,St Matthew Fridaystreet,0,0
1665,28,March,4,April,St Matthew Fridaystreet,0,0
1665,4,April,11,April,St Matthew Fridaystreet,0,0
1665,11,April,18,April,St Matthew Fridaystreet,0,0
1665,18,April,25,April,St Matthew Fridaystreet,1,0
1665,25,April,2,May,St Matthew Fridaystreet,0,0
1665,2,May,9,May,St Matthew Fridaystreet,0,0
1665,9,May,16,May,St Matthew Fridaystreet,2,0
1665,16,May,23,May,St Matthew Fridaystreet,0,0
1665,23,May,30,May,St Matthew Fridaystreet,0,0
1665,30,May,6,June,St Matthew Fridaystreet,0,0
1665,6,June,13,June,St Matthew Fridaystreet,0,0
1665,13,June,20,June,St Matthew Fridaystreet,1,0
1665,20,June,27,June,St Matthew Fridaystreet,0,0
1665,27,June,4,July,St Matthew Fridaystreet,0,0
1665,4,July,11,July,St Matthew Fridaystreet,0,0
1665,11,July,18,July,St Matthew Fridaystreet,0,0
1665,18,July,25,July,St Matthew Fridaystreet,0,0
1665,25,July,1,August,St Matthew Fridaystreet,2,0
1665,1,August,8,August,St Matthew Fridaystreet,1,0
1665,8,August,15,August,St Matthew Fridaystreet,0,0
1665,15,August,22,August,St Matthew Fridaystreet,1,0
1665,22,August,29,August,St Matthew Fridaystreet,1,1
1665,29,August,5,September,St Matthew Fridaystreet,0,0
1665,5,September,12,September,St Matthew Fridaystreet,0,0
1665,12,September,19,September,St Matthew Fridaystreet,1,1
1665,19,September,26,September,St Matthew Fridaystreet,1,0
1665,26,September,3,October,St Matthew Fridaystreet,0,0
1665,3,October,10,October,St Matthew Fridaystreet,3,2
1665,10,October,17,October,St Matthew Fridaystreet,1,0
1665,17,October,24,October,St Matthew Fridaystreet,0,0
1665,24,October,31,October,St Matthew Fridaystreet,1,0
1665,31,October,7,November,St Matthew Fridaystreet,3,2
1665,7,November,14,November,St Matthew Fridaystreet,2,0
1665,14,November,21,November,St Matthew Fridaystreet,1,0
1665,21,November,28,November,St Matthew Fridaystreet,0,0
1665,28,November,5,December,St Matthew Fridaystreet,0,0
1665,5,December,12,December,St Matthew Fridaystreet,0,0
1665,12,December,19,December,St Matthew Fridaystreet,0,0
1665,20,December,27,December,St Matthew Fridaystreet,0,0
1665,27,December,3,January,St Matthew Fridaystreet,0,0
1666,2,January,9,January,St Matthew Fridaystreet,0,0
1666,9,January,16,January,St Matthew Fridaystreet,0,0
1666,16,January,23,January,St Matthew Fridaystreet,1,0
1666,23,January,30,January,St Matthew Fridaystreet,1,0
1666,30,January,6,February,St Matthew Fridaystreet,0,0
1666,6,February,13,February,St Matthew Fridaystreet,0,0
1666,13,February,20,February,St Matthew Fridaystreet,0,0
1666,20,February,27,February,St Matthew Fridaystreet,0,0
1666,27,February,16,March,St Matthew Fridaystreet,0,0
1666,6,March,13,March,St Matthew Fridaystreet,0,0
1666,13,March,20,March,St Matthew Fridaystreet,0,0
1666,20,March,27,March,St Matthew Fridaystreet,0,0
1666,27,March,3,April,St Matthew Fridaystreet,1,0
1666,3,April,10,April,St Matthew Fridaystreet,0,0
1666,10,April,17,April,St Matthew Fridaystreet,1,0
1666,17,April,24,April,St Matthew Fridaystreet,0,0
1666,24,April,1,May,St Matthew Fridaystreet,2,0
1666,1,May,8,May,St Matthew Fridaystreet,0,0
1666,8,May,15,May,St Matthew Fridaystreet,0,0
1666,15,May,22,May,St Matthew Fridaystreet,0,0
1666,22,May,29,May,St Matthew Fridaystreet,0,0
1666,29,May,5,June,St Matthew Fridaystreet,0,0
1666,5,June,12,June,St Matthew Fridaystreet,0,0
1666,12,June,19,June,St Matthew Fridaystreet,0,0
1666,19,June,26,June,St Matthew Fridaystreet,0,0
1666,26,June,3,July,St Matthew Fridaystreet,0,0
1666,3,July,10,July,St Matthew Fridaystreet,0,0
1666,10,July,17,July,St Matthew Fridaystreet,0,0
1666,17,July,24,July,St Matthew Fridaystreet,0,0
1666,24,July,31,July,St Matthew Fridaystreet,0,0
1666,31,July,7,August,St Matthew Fridaystreet,0,0
1666,7,August,14,August,St Matthew Fridaystreet,0,0
1666,14,August,21,August,St Matthew Fridaystreet,0,0
1666,21,August,28,August,St Matthew Fridaystreet,3,0
1666,28,August,18,September,St Matthew Fridaystreet,0,0
1666,19,December,26,December,St Matthew Fridaystreet,0,0
1666,26,December,2,January,St Matthew Fridaystreet,0,0
1665,3,January,10,January,St Maudlin Milkstreet,0,0
1665,10,January,17,January,St Maudlin Milkstreet,0,0
1665,17,January,24,January,St Maudlin Milkstreet,0,0
1665,24,January,31,January,St Maudlin Milkstreet,0,0
1665,31,January,7,February,St Maudlin Milkstreet,0,0
1665,7,February,14,February,St Maudlin Milkstreet,0,0
1665,14,February,21,February,St Maudlin Milkstreet,1,0
1665,21,February,28,February,St Maudlin Milkstreet,1,0
1665,28,February,7,March,St Maudlin Milkstreet,1,0
1665,7,March,14,March,St Maudlin Milkstreet,2,0
1665,14,March,21,March,St Maudlin Milkstreet,0,0
1665,21,March,28,March,St Maudlin Milkstreet,0,0
1665,28,March,4,April,St Maudlin Milkstreet,0,0
1665,4,April,11,April,St Maudlin Milkstreet,0,0
1665,11,April,18,April,St Maudlin Milkstreet,1,0
1665,18,April,25,April,St Maudlin Milkstreet,0,0
1665,25,April,2,May,St Maudlin Milkstreet,0,0
1665,2,May,9,May,St Maudlin Milkstreet,0,0
1665,9,May,16,May,St Maudlin Milkstreet,1,0
1665,16,May,23,May,St Maudlin Milkstreet,1,0
1665,23,May,30,May,St Maudlin Milkstreet,0,0
1665,30,May,6,June,St Maudlin Milkstreet,0,0
1665,6,June,13,June,St Maudlin Milkstreet,1,0
1665,13,June,20,June,St Maudlin Milkstreet,0,0
1665,20,June,27,June,St Maudlin Milkstreet,1,0
1665,27,June,4,July,St Maudlin Milkstreet,0,0
1665,4,July,11,July,St Maudlin Milkstreet,0,0
1665,11,July,18,July,St Maudlin Milkstreet,0,0
1665,18,July,25,July,St Maudlin Milkstreet,1,0
1665,25,July,1,August,St Maudlin Milkstreet,0,0
1665,1,August,8,August,St Maudlin Milkstreet,1,1
1665,8,August,15,August,St Maudlin Milkstreet,0,0
1665,15,August,22,August,St Maudlin Milkstreet,2,2
1665,22,August,29,August,St Maudlin Milkstreet,8,7
1665,29,August,5,September,St Maudlin Milkstreet,5,3
1665,5,September,12,September,St Maudlin Milkstreet,1,0
1665,12,September,19,September,St Maudlin Milkstreet,5,3
1665,19,September,26,September,St Maudlin Milkstreet,2,1
1665,26,September,3,October,St Maudlin Milkstreet,4,4
1665,3,October,10,October,St Maudlin Milkstreet,2,1
1665,10,October,17,October,St Maudlin Milkstreet,1,0
1665,17,October,24,October,St Maudlin Milkstreet,1,0
1665,24,October,31,October,St Maudlin Milkstreet,0,0
1665,31,October,7,November,St Maudlin Milkstreet,1,0
1665,7,November,14,November,St Maudlin Milkstreet,0,0
1665,14,November,21,November,St Maudlin Milkstreet,0,0
1665,21,November,28,November,St Maudlin Milkstreet,0,0
1665,28,November,5,December,St Maudlin Milkstreet,0,0
1665,5,December,12,December,St Maudlin Milkstreet,0,0
1665,12,December,19,December,St Maudlin Milkstreet,0,0
1665,20,December,27,December,St Maudlin Milkstreet,0,0
1665,27,December,3,January,St Maudlin Milkstreet,0,0
1666,2,January,9,January,St Maudlin Milkstreet,0,0
1666,9,January,16,January,St Maudlin Milkstreet,1,1
1666,16,January,23,January,St Maudlin Milkstreet,0,0
1666,23,January,30,January,St Maudlin Milkstreet,0,0
1666,30,January,6,February,St Maudlin Milkstreet,0,0
1666,6,February,13,February,St Maudlin Milkstreet,0,0
1666,13,February,20,February,St Maudlin Milkstreet,0,0
1666,20,February,27,February,St Maudlin Milkstreet,0,0
1666,27,February,16,March,St Maudlin Milkstreet,0,0
1666,6,March,13,March,St Maudlin Milkstreet,0,0
1666,13,March,20,March,St Maudlin Milkstreet,0,0
1666,20,March,27,March,St Maudlin Milkstreet,0,0
1666,27,March,3,April,St Maudlin Milkstreet,0,0
1666,3,April,10,April,St Maudlin Milkstreet,1,0
1666,10,April,17,April,St Maudlin Milkstreet,0,0
1666,17,April,24,April,St Maudlin Milkstreet,1,0
1666,24,April,1,May,St Maudlin Milkstreet,1,0
1666,1,May,8,May,St Maudlin Milkstreet,0,0
1666,8,May,15,May,St Maudlin Milkstreet,0,0
1666,15,May,22,May,St Maudlin Milkstreet,1,0
1666,22,May,29,May,St Maudlin Milkstreet,0,0
1666,29,May,5,June,St Maudlin Milkstreet,0,0
1666,5,June,12,June,St Maudlin Milkstreet,0,0
1666,12,June,19,June,St Maudlin Milkstreet,0,0
1666,19,June,26,June,St Maudlin Milkstreet,0,0
1666,26,June,3,July,St Maudlin Milkstreet,0,0
1666,3,July,10,July,St Maudlin Milkstreet,0,0
1666,10,July,17,July,St Maudlin Milkstreet,0,0
1666,17,July,24,July,St Maudlin Milkstreet,0,0
1666,24,July,31,July,St Maudlin Milkstreet,1,1
1666,31,July,7,August,St Maudlin Milkstreet,0,0
1666,7,August,14,August,St Maudlin Milkstreet,0,0
1666,14,August,21,August,St Maudlin Milkstreet,0,0
1666,21,August,28,August,St Maudlin Milkstreet,0,0
1666,28,August,18,September,St Maudlin Milkstreet,0,0
1666,19,December,26,December,St Maudlin Milkstreet,0,0
1666,26,December,2,January,St Maudlin Milkstreet,0,0
1665,3,January,10,January,St Maudlin Oldfishstreet,1,0
1665,10,January,17,January,St Maudlin Oldfishstreet,1,0
1665,17,January,24,January,St Maudlin Oldfishstreet,1,0
1665,24,January,31,January,St Maudlin Oldfishstreet,1,0
1665,31,January,7,February,St Maudlin Oldfishstreet,0,0
1665,7,February,14,February,St Maudlin Oldfishstreet,1,0
1665,14,February,21,February,St Maudlin Oldfishstreet,0,0
1665,21,February,28,February,St Maudlin Oldfishstreet,3,0
1665,28,February,7,March,St Maudlin Oldfishstreet,1,0
1665,7,March,14,March,St Maudlin Oldfishstreet,1,0
1665,14,March,21,March,St Maudlin Oldfishstreet,0,0
1665,21,March,28,March,St Maudlin Oldfishstreet,1,0
1665,28,March,4,April,St Maudlin Oldfishstreet,1,0
1665,4,April,11,April,St Maudlin Oldfishstreet,0,0
1665,11,April,18,April,St Maudlin Oldfishstreet,2,0
1665,18,April,25,April,St Maudlin Oldfishstreet,3,0
1665,25,April,2,May,St Maudlin Oldfishstreet,0,0
1665,2,May,9,May,St Maudlin Oldfishstreet,1,0
1665,9,May,16,May,St Maudlin Oldfishstreet,0,0
1665,16,May,23,May,St Maudlin Oldfishstreet,1,0
1665,23,May,30,May,St Maudlin Oldfishstreet,0,0
1665,30,May,6,June,St Maudlin Oldfishstreet,0,0
1665,6,June,13,June,St Maudlin Oldfishstreet,0,0
1665,13,June,20,June,St Maudlin Oldfishstreet,0,0
1665,20,June,27,June,St Maudlin Oldfishstreet,0,0
1665,27,June,4,July,St Maudlin Oldfishstreet,1,0
1665,4,July,11,July,St Maudlin Oldfishstreet,0,0
